4,8161,0
9,5586,0
5,2755,1
6,6676,0
2,5514,1
7,7321,0
4,4155,0
2,5657,0
5,7553,0
7,6233,0
6,8593,0
5,5824,0
1,7527,1
8,7887,0
6,527,0
7,4862,0
4,9368,1
6,7813,0
1,8648,1
1,5718,1
1,3683,1
8,3525,0
7,13,0
9,7617,0
3,7836,1
5,4830,1
9,256,0
5,2596,0
4,5751,0
2,4248,1
8,6401,0
1,2787,1
6,6481,0
7,2140,0
5,8799,0
1,2837,1
9,1141,0
7,3560,0
8,1086,0
1,2775,1
8,8088,1
1,2661,1
9,9651,0
9,2551,0
8,3455,0
6,8792,0
3,7383,1
5,3702,0
9,2838,0
8,4309,0
1,7769,1
9,2519,0
2,3773,0
7,902,0
8,9839,0
5,8714,0
3,6747,1
9,3890,0
9,3569,0
2,2881,0
9,6629,0
2,4437,0
4,3036,1
2,9962,1
6,5156,0
2,2499,0
6,2876,0
7,3559,0
1,5022,1
7,140,1
9,6380,0
9,3387,0
3,5457,1
7,5574,0
7,2640,0
8,5365,0
4,7668,1
3,7033,0
3,4772,0
3,7777,0
5,3257,0
1,5763,1
3,8612,0
6,3684,1
6,8464,0
4,4340,1
5,3854,0
4,7510,0
5,3784,0
8,7778,0
5,5741,0
1,5380,1
2,9084,1
1,7082,1
6,9049,0
2,8261,0
9,1918,0
3,5874,1
7,1389,0
1,4654,1
6,2317,0
4,7571,0
2,8873,0
4,3695,0
2,3706,1
5,7762,0
3,572,0
3,7399,0
7,7750,0
5,6763,0
9,3309,0
2,2379,0
2,4374,1
9,8702,0
4,9938,0
9,4472,0
6,6930,1
7,9639,1
2,65,0
5,5024,0
1,2660,1
5,744,0
6,8988,1
5,9306,0
4,3095,0
5,7281,0
7,2306,0
4,2637,0
7,9905,1
4,1536,1
3,5466,1
8,5358,0
6,5824,0
6,6469,0
6,2101,0
9,2686,0
1,9456,1
6,8277,0
5,1603,0
6,8026,0
7,958,0
4,9438,0
2,5565,0
3,4486,0
6,5609,0
9,4264,0
6,7323,0
3,2886,1
7,6791,0
6,7583,0
4,2175,0
2,3721,0
9,8051,0
6,2180,0
4,1752,1
2,7452,1
6,1550,0
9,9794,0
4,7845,0
1,7324,1
3,9742,0
1,6955,1
8,9681,0
7,4173,0
1,7368,1
4,6382,0
6,1550,0
8,244,0
5,8103,0
3,9164,0
7,6634,0
6,5404,0
4,7402,0
1,707,1
5,8009,0
4,5702,0
6,346,0
6,6937,0
8,3401,0
6,3507,0
5,6362,0
2,1671,0
8,5213,0
1,5627,1
9,90,1
1,525,1
3,8143,0
9,385,0
1,8900,1
2,5963,0
1,3843,1
5,6615,1
1,7765,1
5,9701,0
5,409,0
4,8519,0
1,4244,1
1,5157,1
2,9686,1
1,7962,1
9,5868,1
6,3875,0
1,4350,1
9,3114,1
8,7433,0
8,4683,0
4,362,0
7,3641,0
8,9629,0
2,9245,0
5,889,0
5,7278,0
9,7583,0
8,4519,0
4,2212,1
1,576,1
7,6006,1
4,587,0
9,7757,0
5,9210,1
5,8770,1
1,4589,1
1,357,1
8,6043,0
1,4403,1
8,348,0
4,9625,0
8,5723,0
8,7121,0
1,250,1
1,691,1
9,2765,0
4,7056,1
4,4540,1
4,3708,1
3,4492,0
2,3323,0
2,7516,1
6,6006,1
7,5380,0
1,3986,1
8,1980,0
4,921,0
5,8973,0
7,3221,0
2,2283,0
9,5260,0
5,3548,0
6,9194,0
5,4848,0
4,3969,0
1,7362,1
3,8435,0
2,8799,0
6,5404,0
1,1876,1
5,1970,1
7,1518,0
8,6025,0
2,8751,0
8,7025,0
1,3477,1
9,7492,0
9,9540,1
7,3338,0
8,421,0
2,572,1
7,1919,0
6,4930,0
6,1530,1
9,4050,1
9,6319,0
7,2819,0
2,5418,1
3,100,0
7,5927,0
3,8858,0
9,4654,0
1,4556,1
4,2107,0
3,9132,1
4,2436,1
9,3536,0
2,9828,1
9,3480,0
3,5331,1
9,3012,0
3,2961,1
1,7239,1
7,5326,0
3,948,1
6,7065,0
2,3552,1
2,6277,0
2,548,1
5,3932,0
4,6683,0
1,1999,1
7,157,0
7,1074,0
5,547,0
7,7631,0
6,9868,0
7,9429,1
2,5503,0
5,651,0
5,5263,0
9,1749,0
3,6596,0
5,1346,0
5,9936,0
1,9504,1
9,2703,0
3,277,0
8,8673,0
4,1799,0
8,6446,0
8,6501,0
6,7566,1
5,8986,0
1,602,1
6,8910,1
7,249,0
9,7064,0
8,2768,1
1,2511,1
9,216,1
4,2352,1
7,3528,1
8,9524,0
1,1223,1
7,951,0
5,6321,0
2,7794,1
2,3663,0
4,6295,0
7,3713,0
5,2917,0
6,9810,1
4,2990,0
5,6632,0
1,1340,1
9,4364,0
9,8896,0
7,7678,0
5,5038,0
6,6517,0
8,2641,0
1,8427,1
5,4259,0
9,6959,0
5,9087,0
6,9377,0
4,6478,0
1,9727,1
5,6534,0
9,4689,1
9,7527,0
8,408,1
8,4952,1
8,8039,0
4,1672,1
5,1197,0
8,9259,0
2,779,0
5,4835,1
9,3288,0
8,8880,1
3,3129,1
1,2091,1
8,801,0
4,4177,0
5,7397,0
3,3925,0
9,1896,0
3,8115,1
9,11,0
9,5172,0
4,9786,0
3,1698,1
8,7978,0
8,7438,0
1,6027,1
7,6661,0
8,5386,0
7,9806,0
5,7228,0
2,1617,0
2,6194,1
5,214,0
3,1859,0
1,3295,1
9,2994,0
1,2517,1
1,9720,1
9,3280,0
8,9655,0
9,1147,0
2,7297,0
6,2501,0
9,8952,0
2,1216,1
2,3155,0
4,8197,0
1,2340,1
4,9869,0
2,914,1
7,8870,0
4,2883,0
7,720,0
3,344,0
2,7005,0
5,6019,0
2,9402,1
6,7138,0
6,3083,0
1,6256,1
2,7586,1
3,979,0
1,5338,1
9,8662,0
6,4228,0
3,4743,1
5,8613,0
2,4465,0
7,7186,0
7,4228,1
2,5280,1
1,159,1
6,1359,0
5,370,1
2,8618,1
1,4572,1
8,7123,0
9,6788,0
4,3328,1
3,714,1
4,8863,0
7,1982,0
6,9989,0
5,6147,0
8,7082,0
5,727,0
4,8082,0
7,5530,1
2,6587,0
7,2089,0
8,1174,0
7,9069,0
6,5087,0
7,8276,0
7,7233,0
4,3890,0
6,4789,0
1,2395,1
4,3022,0
3,2820,1
4,8800,1
1,4671,1
1,9999,1
8,9972,0
3,2034,1
2,7954,1
4,7379,0
6,387,0
5,9563,0
6,9702,1
9,2701,0
8,8318,0
7,6740,0
4,9283,0
9,5567,0
3,6355,0
1,4892,1
1,5629,1
9,5582,0
2,1433,0
2,6026,1
1,7966,1
4,9713,0
8,7524,0
2,6113,0
8,8650,0
5,6998,0
3,4868,0
6,2535,0
6,9123,0
4,5596,1
2,6896,1
8,3575,0
9,8450,0
5,6866,0
7,7943,0
8,1835,0
8,5365,0
4,4016,1
9,3799,0
2,9404,1
2,9799,0
9,9437,0
8,6324,0
6,7146,1
9,7082,0
9,1656,1
1,2939,1
2,1181,0
5,4351,0
2,8163,0
2,3190,1
9,5467,0
5,3736,0
9,9509,0
1,159,1
1,9928,1
9,9573,0
4,7482,0
2,8822,1
5,5354,0
4,6337,0
1,7719,1
6,9196,0
4,354,0
8,6795,0
4,8665,0
2,5303,0
7,230,0
2,4853,0
6,7368,1
5,1734,0
3,6,1
2,1731,0
9,2458,0
1,2967,1
8,7543,0
6,7975,0
1,1646,1
7,7378,1
6,5431,0
2,3573,0
4,5901,0
2,4124,1
1,2100,1
8,1774,0
6,5336,0
4,3771,0
7,5932,0
6,4424,0
9,3234,0
4,1998,0
2,9498,1
4,5125,0
1,2597,1
7,2002,1
4,9937,0
8,190,0
8,9000,1
9,3359,0
9,7046,0
5,6396,0
3,8385,1
6,5914,0
9,8747,0
8,6872,1
1,475,1
4,8385,0
5,5038,0
8,3961,0
5,9386,0
1,2872,1
3,3275,0
9,4961,0
7,1355,0
6,6640,0
4,7519,0
6,8816,0
6,826,0
1,1309,1
9,3210,0
5,1566,0
7,244,0
5,5502,0
8,3625,0
8,3493,0
6,6192,1
4,3736,1
6,7589,0
6,1999,0
9,2692,0
4,4359,0
3,1593,1
3,2512,0
7,6222,0
5,5050,1
3,5985,1
4,932,1
4,658,0
7,3203,0
8,8955,0
2,3276,1
6,2065,0
7,1831,0
7,2136,0
3,3125,0
8,3208,1
1,4472,1
5,545,1
5,9532,0
5,7386,0
1,2135,1
6,8884,0
5,8041,0
1,6835,1
6,1359,0
1,6544,1
5,2028,0
3,2819,0
7,8523,0
3,7094,0
1,3030,1
8,3974,0
2,7890,1
4,7876,1
6,6637,0
1,3925,1
5,9838,0
5,3036,0
1,2656,1
1,6233,1
7,3852,0
1,1397,1
8,1350,0
7,6536,0
1,5062,1
6,7486,0
2,1898,1
2,6554,1
6,8174,0
1,2605,1
5,4740,1
3,2642,0
9,6445,0
1,7180,1
5,5433,0
6,4135,0
9,4130,0
7,479,0
7,5090,0
1,5716,1
1,6767,1
4,3432,1
9,9719,0
5,2491,0
5,4895,1
3,8812,0
4,7467,0
2,3656,1
6,2290,0
7,3572,0
5,6008,0
2,7106,1
4,3785,0
7,4968,0
1,3072,1
8,1109,0
3,6315,1
8,6528,1
7,6336,0
6,3183,0
1,6807,1
7,9348,0
3,9497,0
7,9883,0
2,4966,1
3,5601,1
9,8361,1
3,263,0
7,8916,0
5,6437,0
7,1830,0
5,9803,0
9,4263,0
4,3643,0
4,2025,0
7,1600,0
3,9568,0
3,722,0
4,4546,0
2,6928,1
7,4418,0
5,9361,0
6,2391,0
8,4650,0
9,7413,0
8,5802,0
4,9279,0
5,4012,0
3,8648,0
8,5209,0
3,4933,0
8,3217,0
9,4535,0
5,1509,0
4,606,0
6,6977,0
2,793,0
6,2374,0
2,4629,0
8,1758,0
9,4873,0
3,8220,1
1,2109,1
6,8525,0
5,6997,0
6,996,1
2,3208,1
8,3785,0
7,7254,0
5,4808,0
6,45,0
4,4208,1
1,8535,1
9,2801,0
4,2478,0
1,8539,1
3,2562,1
2,9364,1
6,4906,0
9,3878,0
3,7298,0
3,7907,0
4,9593,0
5,5532,0
3,9049,0
6,3691,0
5,1930,1
9,7344,1
3,1117,0
1,7134,1
2,4874,1
9,1804,0
1,4882,1
2,9981,0
8,1015,0
9,8462,0
3,7865,0
8,2302,0
2,8636,1
2,2413,0
9,3278,0
6,9396,1
1,4995,1
8,6287,0
3,7064,0
5,7960,1
1,7561,1
2,5550,1
9,2781,1
5,8873,0
8,8839,0
6,3568,0
1,2206,1
8,7946,0
7,9622,0
6,6624,1
4,1780,1
3,3321,1
9,5289,0
6,1774,0
2,5515,0
2,8605,0
7,1128,0
8,8695,0
2,6740,1
4,4928,1
4,7043,0
4,9489,0
2,2164,1
3,7740,1
9,3458,0
9,6470,0
8,1541,0
7,7476,1
9,8484,0
3,2413,0
5,3421,0
1,3711,1
5,9492,0
9,7795,0
7,4480,1
7,7642,0
8,5265,0
3,8783,0
2,6213,0
4,3869,0
3,5619,1
5,3055,1
9,4155,0
6,6021,0
5,7879,0
3,4765,0
2,1169,0
3,3050,0
2,6583,0
6,9081,0
2,3036,1
9,1329,0
8,1076,0
4,3862,0
5,3485,1
5,6094,0
9,4241,0
4,7135,0
1,8733,1
3,6584,0
6,8616,1
1,9343,1
8,717,0
1,9192,1
8,5222,0
2,7554,1
6,5168,0
7,1792,1
7,6772,0
9,7324,0
5,7751,0
4,662,0
2,3327,0
7,2190,0
5,4037,0
5,5645,1
3,1583,0
4,4478,0
7,6483,0
9,3412,0
5,4589,0
5,3688,0
5,9710,1
3,591,1
3,1970,0
1,6038,1
4,3934,0
2,1551,0
9,9273,0
1,1389,1
4,5751,0
1,9684,1
1,6216,1
3,118,0
9,3161,0
5,2295,1
9,5700,0
1,1578,1
6,8015,0
6,9446,0
2,8127,0
1,4659,1
8,984,1
9,2026,0
6,3400,0
1,2542,1
1,1980,1
5,5276,0
3,4680,1
6,1005,0
2,3240,1
1,7577,1
2,9484,1
3,4008,1
2,4198,1
6,4212,1
2,6063,0
6,5566,0
8,9199,0
8,5608,1
7,8989,0
4,8976,1
9,4730,0
2,4309,0
5,272,0
4,1533,0
2,9926,1
8,6274,0
4,7495,0
3,13,0
7,6702,0
5,8902,0
9,1087,0
5,1661,0
5,8544,0
2,6096,1
4,3022,0
7,4476,0
9,124,0
1,5365,1
2,3175,0
2,1284,1
8,7885,0
2,1556,1
6,4191,0
7,6243,0
4,360,1
5,4105,1
6,4001,0
6,7294,0
3,9811,0
5,95,1
6,5289,0
6,4002,1
8,77,0
3,9406,0
6,9634,0
2,1348,1
6,208,0
7,3471,0
9,3679,0
7,8286,0
2,2967,0
4,2319,0
9,6421,0
1,740,1
2,2781,0
7,832,0
4,4707,0
1,7219,1
5,1303,0
7,3865,0
3,8478,1
3,4142,0
4,8978,0
1,5701,1
6,6894,1
8,4715,0
8,8724,0
2,7628,1
3,4813,0
2,4070,1
9,5940,1
9,8957,0
9,4976,0
6,6210,1
1,8047,1
9,3942,1
6,1279,0
8,8978,0
6,267,0
5,7972,0
6,3702,1
1,6158,1
4,9135,0
9,4936,0
9,8694,1
6,5792,0
3,8546,0
4,1806,0
5,8032,0
2,8674,1
5,1108,0
9,1881,1
6,9943,0
4,7604,1
9,7263,1
7,1936,0
6,2527,0
9,6877,0
8,9651,0
6,848,0
5,1111,0
7,7697,0
7,6640,0
2,6124,1
9,1790,0
3,1491,1
8,7875,0
4,6024,1
5,9329,0
4,680,1
9,1065,0
9,6285,0
3,3991,0
4,1151,0
7,526,0
7,5442,0
8,7362,0
3,2165,0
1,3457,1
4,8446,0
7,5686,0
3,2244,1
5,3492,0
8,3819,0
6,5630,0
2,8179,0
4,2229,0
4,7630,0
5,9544,0
9,6849,1
6,1016,0
2,9120,1
4,3843,0
7,2959,0
2,7091,0
3,2568,1
8,4896,1
3,7840,0
8,9586,0
9,8537,0
7,7025,0
1,6728,1
9,5152,0
6,9506,0
8,4242,0
4,8078,0
4,7849,0
3,6144,1
1,7516,1
4,7041,0
4,9769,0
2,4139,0
3,553,0
3,9724,0
2,6590,1
1,8663,1
5,5847,0
5,802,0
7,3890,0
8,1197,0
5,6170,1
3,9804,1
9,3601,0
7,2207,0
5,3708,0
9,5947,0
4,3968,1
9,2674,0
1,4995,1
6,9570,1
1,8294,1
4,2053,0
6,1652,0
7,1632,0
7,1672,0
4,9001,0
5,477,0
1,4421,1
9,6926,0
9,797,0
2,4715,0
7,8783,0
5,6444,0
1,5046,1
1,220,1
4,70,0
3,7698,1
3,905,0
9,4169,0
3,7120,0
8,4306,0
4,2798,0
9,5169,0
7,3996,0
5,6421,0
3,7382,0
4,6697,0
1,5914,1
2,5773,0
4,4331,0
3,7369,0
4,8135,0
9,9489,0
6,2410,0
9,680,0
7,8800,0
3,9787,0
8,9178,0
6,1900,0
3,8530,0
2,6051,0
1,2729,1
3,7704,1
8,8354,0
1,4001,1
3,9610,0
3,9676,0
5,3777,0
9,135,1
9,6068,0
4,1684,1
8,4954,0
9,6847,0
1,3694,1
7,1429,0
7,6850,0
5,2430,1
3,2260,0
6,6471,0
1,9813,1
7,2734,0
2,3627,0
3,6540,1
3,8134,0
8,4798,0
6,5306,0
7,7011,0
2,9584,1
3,512,0
6,1578,1
9,5124,0
4,7536,1
7,5671,0
5,7666,0
9,4080,0
8,1532,0
3,3057,1
7,9442,0
6,9933,0
2,8876,1
6,6445,0
2,1436,1
1,1385,1
8,6093,0
2,3690,1
8,6217,0
1,5455,1
6,8995,0
5,2957,0
6,6989,0
1,8741,1
9,7642,0
7,7655,0
4,261,0
8,4050,0
2,3184,1
6,4327,0
8,7676,0
2,4727,0
6,3292,0
6,9165,0
9,7238,0
2,26,1
7,9794,0
7,8923,0
7,1042,0
8,6881,0
6,118,0
4,957,0
7,547,0
8,1675,0
6,4052,0
8,4644,0
4,5673,0
4,9392,1
8,7491,0
6,3861,0
8,5774,0
8,9615,0
1,6492,1
9,8272,0
7,4026,0
3,1077,1
2,3746,1
